,STATUS,SOC_NAME,POSITION_TYPE,WAGE,YEAR,REGION
6490,CERTIFIED,Technical,Y,53248,2013, MID WEST
6491,CERTIFIED,Technical,Y,80766,2013, WEST
6492,CERTIFIED,Technical,Y,61755,2013, MID WEST
6493,CERTIFIED,Technical,Y,96512,2013, NORTH EAST
6494,CERTIFIED,Technical,Y,90043,2013, WEST
6495,CERTIFIED,Technical,Y,54475,2013, SOUTH
6496,CERTIFIED,Technical,Y,35547.2,2013, MID WEST
6497,CERTIFIED,Technical,Y,74256,2013, WEST
6498,CERTIFIED,Technical,Y,113818,2013, WEST
6499,CERTIFIED,Technical,Y,56160,2013, NORTH EAST
6500,CERTIFIED,Technical,Y,39228.8,2013, MID WEST
6501,CERTIFIED,Technical,Y,109075,2013, SOUTH
6502,CERTIFIED,Technical,Y,59883.2,2013, NORTH EAST
6503,CERTIFIED,Technical,Y,54454,2013, SOUTH
6504,CERTIFIED,Technical,Y,64043.2,2013, NORTH EAST
6505,CERTIFIED,Technical,Y,60507,2013, SOUTH
6506,CERTIFIED,Technical,Y,46821,2013, MID WEST
6507,CERTIFIED,Technical,Y,47902.4,2013, WEST
6508,CERTIFIED,Technical,Y,46072,2013, WEST
6509,CERTIFIED,Technical,Y,52832,2013, SOUTH
6510,CERTIFIED,Technical,Y,49754,2013, SOUTH
6511,CERTIFIED,Technical,Y,45094,2013, NORTH EAST
6512,CERTIFIED,Technical,Y,65915,2013, MID WEST
6513,CERTIFIED,Technical,Y,54454,2013, SOUTH
6514,CERTIFIED,Technical,Y,46488,2013, NORTH EAST
6515,CERTIFIED,Technical,Y,57554,2013, MID WEST
6516,CERTIFIED,Technical,Y,59259,2013, MID WEST
6517,CERTIFIED,Technical,Y,30326,2013, SOUTH
6518,CERTIFIED,Technical,Y,83762,2013, NORTH EAST
6519,CERTIFIED,Technical,Y,62691,2013, MID WEST
6520,CERTIFIED,Technical,Y,73278,2013, WEST
6521,CERTIFIED,Technical,Y,39021,2013, NORTH EAST
6522,CERTIFIED,Technical,N,33675.2,2013, NORTH EAST
6523,CERTIFIED,Technical,Y,34424,2013, MID WEST
6524,CERTIFIED,Technical,N,44595.2,2013, SOUTH
6525,CERTIFIED,Technical,Y,84802,2013, WEST
6526,CERTIFIED,Technical,Y,87402,2013, WEST
6527,CERTIFIED,Technical,Y,52083,2013, NORTH EAST
6528,CERTIFIED,Technical,Y,46218,2013, SOUTH
6529,CERTIFIED,Technical,Y,56472,2013, MID WEST
6530,CERTIFIED,Technical,Y,58178,2013, SOUTH
6531,CERTIFIED,Technical,Y,61755,2013, MID WEST
6532,CERTIFIED,Technical,Y,101379,2013, WEST
6533,CERTIFIED,Technical,Y,43451.2,2013, MID WEST
6534,CERTIFIED,Technical,Y,58677,2013, NORTH EAST
6535,CERTIFIED,Technical,Y,40560,2013, NORTH EAST
6536,CERTIFIED,Technical,Y,53914,2013, NORTH EAST
6537,CERTIFIED,Technical,Y,71240,2013, SOUTH
6538,CERTIFIED,Technical,Y,61193.6,2013, MID WEST
6539,CERTIFIED,Technical,Y,74298,2013, WEST
6540,CERTIFIED,Technical,Y,47174,2013, MID WEST
6541,CERTIFIED,Technical,Y,45448,2013, NORTH EAST
6542,CERTIFIED,Technical,Y,57429,2013, MID WEST
6543,CERTIFIED,Technical,Y,34778,2013, MID WEST
6544,CERTIFIED,Technical,Y,77230,2013, MID WEST
6545,CERTIFIED,Technical,Y,56430,2013, NORTH EAST
6546,CERTIFIED,Technical,Y,92893,2013, NORTH EAST
6547,CERTIFIED,Technical,Y,58906,2013, MID WEST
6548,CERTIFIED,Technical,Y,78936,2013, SOUTH
6549,CERTIFIED,Technical,Y,71510,2013, NORTH EAST
6550,CERTIFIED,Technical,Y,46134,2013, SOUTH
6551,CERTIFIED,Technical,Y,70325,2013, SOUTH
6552,CERTIFIED,Non-Technical,Y,69077,2013, SOUTH
6553,CERTIFIED,Technical,Y,45323,2013, NORTH EAST
6554,CERTIFIED,Technical,Y,48818,2013, WEST
6555,CERTIFIED,Technical,Y,50648,2013, WEST
6556,CERTIFIED,Technical,Y,92789,2013, WEST
6557,CERTIFIED,Technical,Y,64875,2013, MID WEST
6558,CERTIFIED,Technical,Y,40685,2013, NORTH EAST
6559,CERTIFIED,Technical,Y,47694,2013, SOUTH
6560,CERTIFIED,Technical,Y,59259,2013, MID WEST
6561,CERTIFIED,Technical,Y,78874,2013, SOUTH
6562,CERTIFIED,Technical,Y,118186,2013, SOUTH
6563,CERTIFIED,Technical,Y,89128,2013, WEST
6564,CERTIFIED,Technical,Y,50877,2013, NORTH EAST
6565,CERTIFIED,Technical,Y,70949,2013, WEST
6566,CERTIFIED,Technical,Y,47216,2013, MID WEST
6567,CERTIFIED,Technical,Y,53747,2013, SOUTH
6568,CERTIFIED,Technical,Y,53914,2013, NORTH EAST
6569,CERTIFIED,Technical,Y,53248,2013, MID WEST
6570,CERTIFIED,Technical,Y,83824,2013, MID WEST
6571,CERTIFIED,Technical,Y,58906,2013, MID WEST
6572,CERTIFIED,Technical,Y,77917,2013, SOUTH
6573,CERTIFIED,Technical,Y,93205,2013, MID WEST
6574,CERTIFIED,Technical,Y,53914,2013, NORTH EAST
6575,CERTIFIED,Technical,Y,55598,2013, MID WEST
6576,CERTIFIED,Technical,Y,50253,2013, SOUTH
6577,CERTIFIED,Technical,Y,49754,2013, SOUTH
6578,CERTIFIED,Technical,Y,100984,2013, WEST
6579,CERTIFIED,Technical,Y,52499,2013,SOUTH
6580,CERTIFIED,Technical,Y,96762,2013, WEST
6581,CERTIFIED,Technical,Y,49691.2,2013, WEST
6582,CERTIFIED,Technical,Y,62587,2013, WEST
6583,CERTIFIED,Technical,Y,57325,2013, MID WEST
6584,CERTIFIED,Technical,Y,57366,2013, WEST
6585,CERTIFIED,Technical,Y,88546,2013, WEST
6586,CERTIFIED,Technical,Y,33530,2013, SOUTH
6587,CERTIFIED,Technical,Y,92789,2013, WEST
6588,CERTIFIED,Technical,Y,88878,2013, MID WEST
6589,CERTIFIED,Technical,Y,79664,2013, SOUTH
6590,CERTIFIED,Technical,Y,124987,2013, WEST
6591,CERTIFIED,Technical,Y,92789,2013, WEST
6592,CERTIFIED,Technical,Y,54454,2013, SOUTH
6593,CERTIFIED,Technical,Y,52062,2013, SOUTH
6594,CERTIFIED,Technical,Y,92789,2013, WEST
6595,CERTIFIED,Technical,Y,59467,2013, WEST
6596,CERTIFIED,Technical,Y,93059,2013, WEST
6597,CERTIFIED,Technical,Y,57886,2013, SOUTH
6598,CERTIFIED,Technical,Y,31866,2013, MID WEST
6599,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6600,CERTIFIED,Technical,Y,64126,2013, MID WEST
6601,CERTIFIED,Technical,Y,53747,2013, SOUTH
6602,CERTIFIED,Technical,Y,64522,2013, WEST
6603,CERTIFIED,Technical,Y,53706,2013, MID WEST
6604,CERTIFIED,Technical,Y,56555,2013, MID WEST
6605,CERTIFIED,Technical,Y,53747,2013, SOUTH
6606,CERTIFIED,Technical,Y,49754,2013, SOUTH
6607,CERTIFIED,Technical,Y,53248,2013, MID WEST
6608,CERTIFIED,Technical,Y,55182,2013, NORTH EAST
6609,CERTIFIED,Technical,Y,74298,2013, WEST
6610,CERTIFIED,Technical,Y,49754,2013, SOUTH
6611,CERTIFIED,Technical,Y,50856,2013, WEST
6612,CERTIFIED,Technical,Y,49130,2013, NORTH EAST
6613,CERTIFIED,Technical,Y,43909,2013, WEST
6614,CERTIFIED,Technical,Y,52208,2013, NORTH EAST
6615,CERTIFIED,Non-Technical,N,37668.8,2013, NORTH EAST
6616,CERTIFIED,Technical,Y,60611,2013, NORTH EAST
6617,CERTIFIED,Technical,Y,59987,2013, NORTH EAST
6618,CERTIFIED,Technical,N,68140.8,2013, WEST
6619,CERTIFIED,Technical,Y,61360,2013,SOUTH
6620,CERTIFIED,Technical,Y,58178,2013, SOUTH
6621,CERTIFIED,Technical,Y,23670.4,2013, SOUTH
6622,CERTIFIED,Technical,Y,49754,2013, SOUTH
6623,CERTIFIED,Technical,Y,36067,2013, MID WEST
6624,CERTIFIED,Technical,Y,59218,2013, SOUTH
6625,CERTIFIED,Technical,N,55536,2013, WEST
6626,CERTIFIED,Technical,Y,68890,2013, NORTH EAST
6627,CERTIFIED,Technical,Y,55661,2013, SOUTH
6628,CERTIFIED,Technical,Y,64251,2013, WEST
6629,CERTIFIED,Technical,Y,82014,2013, WEST
6630,CERTIFIED,Technical,Y,189197,2013, WEST
6631,CERTIFIED,Technical,Y,45323,2013, NORTH EAST
6632,CERTIFIED,Technical,Y,73965,2013, WEST
6633,CERTIFIED,Technical,Y,65354,2013, WEST
6634,CERTIFIED,Technical,Y,61485,2013, NORTH EAST
6635,CERTIFIED,Technical,Y,91187,2013, MID WEST
6636,CERTIFIED,Technical,Y,59384,2013, NORTH EAST
6637,CERTIFIED,Technical,Y,71552,2013, MID WEST
6638,CERTIFIED,Technical,Y,60944,2013, NORTH EAST
6639,CERTIFIED,Technical,N,39811.2,2013, NORTH EAST
6640,CERTIFIED,Technical,Y,96138,2013, NORTH EAST
6641,CERTIFIED,Technical,Y,54787,2013, WEST
6642,CERTIFIED,Technical,Y,45219,2013, SOUTH
6643,CERTIFIED,Technical,Y,44430,2013, SOUTH
6644,CERTIFIED,Technical,Y,85862,2013, NORTH EAST
6645,CERTIFIED,Technical,N,46592,2013, WEST
6646,CERTIFIED,Technical,Y,53248,2013, MID WEST
6647,CERTIFIED,Technical,Y,66560,2013, WEST
6648,CERTIFIED,Technical,Y,62421,2013, NORTH EAST
6649,CERTIFIED,Technical,Y,58531,2013, NORTH EAST
6650,CERTIFIED,Technical,Y,52083,2013, NORTH EAST
6651,CERTIFIED,Technical,Y,79518,2013, NORTH EAST
6652,CERTIFIED,Technical,Y,71240,2013, SOUTH
6653,CERTIFIED,Technical,Y,22797,2013, MID WEST
6654,CERTIFIED,Technical,Y,61027,2013, NORTH EAST
6655,CERTIFIED,Technical,Y,67350,2013, SOUTH
6656,CERTIFIED,Technical,Y,92685,2013, NORTH EAST
6657,CERTIFIED,Technical,Y,79830.4,2013, NORTH EAST
6658,CERTIFIED,Technical,Y,61485,2013, NORTH EAST
6659,CERTIFIED,Technical,Y,53810,2013, NORTH EAST
6660,CERTIFIED,Technical,Y,70138,2013, NORTH EAST
6661,CERTIFIED,Technical,Y,73133,2013, NORTH EAST
6662,CERTIFIED,Technical,Y,60611,2013, NORTH EAST
6663,CERTIFIED,Technical,Y,73133,2013, NORTH EAST
6664,CERTIFIED,Technical,Y,55806,2013, MID WEST
6665,CERTIFIED,Technical,Y,85426,2013, SOUTH
6666,CERTIFIED,Technical,Y,127629,2013, NORTH EAST
6667,CERTIFIED,Technical,Y,85446,2013, NORTH EAST
6668,CERTIFIED,Technical,Y,48150,2013, WEST
6669,CERTIFIED,Technical,Y,65915,2013, MID WEST
6670,CERTIFIED,Technical,Y,57075,2013, SOUTH
6671,CERTIFIED,Technical,Y,65354,2013, SOUTH
6672,CERTIFIED,Technical,Y,71739,2013, SOUTH
6673,CERTIFIED,Technical,Y,60798,2013, WEST
6674,CERTIFIED,Technical,Y,63752,2013, NORTH EAST
6675,CERTIFIED,Technical,Y,58240,2013, NORTH EAST
6676,CERTIFIED,Technical,Y,90085,2013, NORTH EAST
6677,CERTIFIED,Technical,Y,117146,2013, WEST
6678,CERTIFIED,Technical,Y,92789,2013, WEST
6679,CERTIFIED,Technical,Y,73757,2013, NORTH EAST
6680,CERTIFIED,Technical,Y,68702,2013, NORTH EAST
6681,CERTIFIED,Technical,Y,38626,2013, WEST
6682,CERTIFIED,Technical,Y,76689.6,2013, WEST
6683,CERTIFIED,Technical,Y,66685,2013, WEST
6684,CERTIFIED,Technical,Y,23088,2013, SOUTH
6685,CERTIFIED,Technical,Y,63128,2013, SOUTH
6686,CERTIFIED,Technical,N,50024,2013, MID WEST
6687,CERTIFIED,Technical,Y,105206,2013,SOUTH
6688,CERTIFIED,Technical,Y,109595,2013, SOUTH
6689,CERTIFIED,Technical,N,45448,2013, NORTH EAST
6690,CERTIFIED,Technical,Y,57075,2013, SOUTH
6691,CERTIFIED,Technical,Y,56701,2013, MID WEST
6692,CERTIFIED,Technical,Y,65790,2013, WEST
6693,CERTIFIED,Technical,Y,114026,2013, SOUTH
6694,CERTIFIED,Technical,Y,60029,2013, NORTH EAST
6695,CERTIFIED,Technical,Y,51293,2013, NORTH EAST
6696,CERTIFIED,Technical,Y,50877,2013, SOUTH
6697,CERTIFIED,Non-Technical,Y,50066,2013, NORTH EAST
6698,CERTIFIED,Technical,Y,94182,2013, WEST
6699,CERTIFIED,Technical,Y,66934,2013,SOUTH
6700,CERTIFIED,Technical,Y,59342,2013, MID WEST
6701,CERTIFIED,Technical,Y,77230.4,2013, MID WEST
6702,CERTIFIED,Technical,Y,64875,2013, NORTH EAST
6703,CERTIFIED,Technical,Y,67434,2013, WEST
6704,CERTIFIED,Technical,Y,50648,2013, WEST
6705,CERTIFIED,Technical,Y,69306,2013, WEST
6706,CERTIFIED,Technical,Y,32656,2013, SOUTH
6707,CERTIFIED,Technical,Y,101608,2013, WEST
6708,CERTIFIED,Technical,Y,51189,2013, NORTH EAST
6709,CERTIFIED,Technical,Y,107973,2013, WEST
6710,CERTIFIED,Technical,Y,61730,2013, MID WEST
6711,CERTIFIED,Technical,Y,50918,2013, SOUTH
6712,CERTIFIED,Technical,N,55598.4,2013, MID WEST
6713,CERTIFIED,Technical,Y,38251,2013, WEST
6714,CERTIFIED,Technical,Y,60445,2013, SOUTH
6715,CERTIFIED,Technical,Y,47798,2013, NORTH EAST
6716,CERTIFIED,Technical,Y,160285,2013, MID WEST
6717,CERTIFIED,Technical,Y,76690,2013, WEST
6718,CERTIFIED,Technical,Y,57886,2013, MID WEST
6719,CERTIFIED,Technical,Y,127546,2013, NORTH EAST
6720,CERTIFIED,Technical,Y,63211,2013, WEST
6721,CERTIFIED,Technical,Y,62525,2013, MID WEST
6722,CERTIFIED,Technical,Y,61090,2013, SOUTH
6723,CERTIFIED,Technical,Y,92789,2013, WEST
6724,CERTIFIED,Technical,Y,49005,2013, NORTH EAST
6725,CERTIFIED,Technical,Y,92789,2013, WEST
6726,CERTIFIED,Technical,Y,84802,2013, WEST
6727,CERTIFIED,Technical,Y,104645,2013, WEST
6728,CERTIFIED,Technical,Y,57990,2013, NORTH EAST
6729,CERTIFIED,Technical,Y,92789,2013, WEST
6730,CERTIFIED,Technical,Y,66102,2013, WEST
6731,CERTIFIED,Technical,Y,89003,2013, SOUTH
6732,CERTIFIED,Technical,Y,28704,2013, WEST
6733,CERTIFIED,Technical,Y,53414,2013, SOUTH
6734,CERTIFIED,Technical,Y,119766,2013, WEST
6735,CERTIFIED,Technical,Y,68869.08,2013, MID WEST
6736,CERTIFIED,Technical,Y,34237,2013, NORTH EAST
6737,CERTIFIED,Technical,Y,118622,2013, SOUTH
6738,CERTIFIED,Technical,Y,59342,2013, MID WEST
6739,CERTIFIED,Technical,Y,135803,2013, NORTH EAST
6740,CERTIFIED,Technical,Y,77002,2013, NORTH EAST
6741,CERTIFIED,Technical,Y,133058,2013, NORTH EAST
6742,CERTIFIED,Technical,Y,108888,2013, WEST
6743,CERTIFIED,Technical,Y,50107,2013, SOUTH
6744,CERTIFIED,Technical,Y,78874,2013, SOUTH
6745,CERTIFIED,Technical,Y,63606,2013, SOUTH
6746,CERTIFIED,Technical,Y,53747,2013, SOUTH
6747,CERTIFIED,Technical,Y,50877,2013, NORTH EAST
6748,CERTIFIED,Technical,Y,43097.6,2013, MID WEST
6749,CERTIFIED,Technical,Y,53186,2013, NORTH EAST
6750,CERTIFIED,Technical,Y,63877,2013, WEST
6751,CERTIFIED,Technical,Y,66414,2013, MID WEST
6752,CERTIFIED,Technical,Y,38064,2013, NORTH EAST
6753,CERTIFIED,Technical,Y,50877,2013, NORTH EAST
6754,CERTIFIED,Technical,Y,74630,2013, NORTH EAST
6755,CERTIFIED,Technical,Y,50856,2013, WEST
6756,CERTIFIED,Technical,Y,68162,2013, SOUTH
6757,CERTIFIED,Technical,Y,53248,2013, MID WEST
6758,CERTIFIED,Technical,Y,31824,2013, NORTH EAST
6759,CERTIFIED,Technical,Y,96200,2013, SOUTH
6760,CERTIFIED,Technical,Y,39624,2013, WEST
6761,CERTIFIED,Technical,Y,60507,2013, SOUTH
6762,CERTIFIED,Technical,Y,83637,2013, WEST
6763,CERTIFIED,Technical,Y,44387,2013, SOUTH
6764,CERTIFIED,Technical,Y,57574,2013, SOUTH
6765,CERTIFIED,Technical,Y,48448,2013, NORTH EAST
6766,CERTIFIED,Technical,Y,53747,2013, SOUTH
6767,CERTIFIED,Technical,Y,117062,2013, SOUTH
6768,CERTIFIED,Technical,Y,148034,2013, NORTH EAST
6769,CERTIFIED,Technical,Y,61152,2013, MID WEST
6770,CERTIFIED,Technical,Y,53747,2013, SOUTH
6771,CERTIFIED,Technical,Y,49754,2013, SOUTH
6772,CERTIFIED,Technical,Y,47424,2013, SOUTH
6773,CERTIFIED,Technical,Y,156624,2013, WEST
6774,CERTIFIED,Technical,Y,120411,2013, NORTH EAST
6775,CERTIFIED,Technical,Y,89710,2013, WEST
6776,CERTIFIED,Non-Technical,Y,87152,2013, NORTH EAST
6777,CERTIFIED,Technical,Y,90646,2013, WEST
6778,CERTIFIED,Technical,Y,70324.8,2013, SOUTH
6779,CERTIFIED,Technical,Y,92789,2013, WEST
6780,CERTIFIED,Technical,Y,50419,2013, MID WEST
6781,CERTIFIED,Technical,Y,87006,2013, SOUTH
6782,CERTIFIED,Technical,Y,63586,2013, WEST
6783,CERTIFIED,Technical,Y,63586,2013, WEST
6784,CERTIFIED,Technical,Y,62816,2013, MID WEST
6785,CERTIFIED,Technical,Y,58843,2013, NORTH EAST
6786,CERTIFIED,Technical,Y,89960,2013, WEST
6787,CERTIFIED,Technical,Y,214032,2013, NORTH EAST
6788,CERTIFIED,Technical,N,43180.8,2013, WEST
6789,CERTIFIED,Technical,Y,44117,2013, MID WEST
6790,CERTIFIED,Technical,Y,64688,2013,SOUTH
6791,CERTIFIED,Technical,Y,60445,2013, NORTH EAST
6792,CERTIFIED,Technical,Y,58240,2013, NORTH EAST
6793,CERTIFIED,Technical,Y,52416,2013,SOUTH
6794,CERTIFIED,Technical,Y,60362,2013,SOUTH
6795,CERTIFIED,Technical,Y,84032,2013, SOUTH
6796,CERTIFIED,Technical,Y,52208,2013, SOUTH
6797,CERTIFIED,Technical,Y,68162,2013, SOUTH
6798,CERTIFIED,Technical,Y,43850,2013, MID WEST
6799,CERTIFIED,Technical,Y,54454,2013, SOUTH
6800,CERTIFIED,Technical,Y,54434,2013, NORTH EAST
6801,CERTIFIED,Technical,Y,78790,2013, MID WEST
6802,CERTIFIED,Technical,Y,43181,2013, WEST
6803,CERTIFIED,Technical,Y,104458,2013, NORTH EAST
6804,CERTIFIED,Technical,Y,62546,2013, WEST
6805,CERTIFIED,Technical,Y,54454,2013, SOUTH
6806,CERTIFIED,Technical,Y,46758,2013, SOUTH
6807,CERTIFIED,Technical,N,100984,2013, WEST
6808,CERTIFIED,Technical,Y,75566,2013, MID WEST
6809,CERTIFIED,Technical,Y,73757,2013, NORTH EAST
6810,CERTIFIED,Technical,Y,52499,2013,SOUTH
6811,CERTIFIED,Technical,Y,76690,2013, WEST
6812,CERTIFIED,Technical,Y,62670,2013, NORTH EAST
6813,CERTIFIED,Technical,Y,68890,2013, NORTH EAST
6814,CERTIFIED,Technical,Y,60820,2013, NORTH EAST
6815,CERTIFIED,Technical,Y,88379,2013, WEST
6816,CERTIFIED,Technical,Y,41829,2013, NORTH EAST
6817,CERTIFIED,Technical,Y,76689.6,2013, WEST
6818,CERTIFIED,Technical,Y,73112,2013, WEST
6819,CERTIFIED,Technical,Y,70221,2013, NORTH EAST
6820,CERTIFIED,Technical,Y,53810,2013, WEST
6821,CERTIFIED,Technical,Y,66976,2013, WEST
6822,CERTIFIED,Technical,Y,67413,2013, WEST
6823,CERTIFIED,Technical,Y,50357,2013, SOUTH
6824,CERTIFIED,Technical,Y,71240,2013, MID WEST
6825,CERTIFIED,Technical,Y,41454,2013, NORTH EAST
6826,CERTIFIED,Technical,Y,34778,2013, SOUTH
6827,CERTIFIED,Technical,Y,57470,2013, WEST
6828,CERTIFIED,Technical,Y,72592,2013, WEST
6829,CERTIFIED,Technical,Y,61589,2013, WEST
6830,CERTIFIED,Technical,Y,51272,2013, SOUTH
6831,CERTIFIED,Technical,Y,53747,2013, SOUTH
6832,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6833,CERTIFIED,Technical,Y,53706,2013, MID WEST
6834,CERTIFIED,Technical,Y,64459,2013, MID WEST
6835,CERTIFIED,Technical,Y,56555,2013, MID WEST
6836,CERTIFIED,Technical,Y,58906,2013, MID WEST
6837,CERTIFIED,Technical,Y,41130,2013, SOUTH
6838,CERTIFIED,Technical,Y,32906,2013, SOUTH
6839,CERTIFIED,Technical,Y,57803,2013, MID WEST
6840,CERTIFIED,Technical,Y,27643,2013, NORTH EAST
6841,CERTIFIED,Technical,Y,57450,2013, SOUTH
6842,CERTIFIED,Technical,Y,57450,2013, SOUTH
6843,CERTIFIED,Technical,Y,84718,2013, WEST
6844,CERTIFIED,Technical,Y,77938,2013, WEST
6845,CERTIFIED,Technical,Y,56763,2013, NORTH EAST
6846,CERTIFIED,Technical,Y,75171,2013, NORTH EAST
6847,CERTIFIED,Technical,Y,69222,2013, WEST
6848,CERTIFIED,Technical,Y,60715.2,2013, NORTH EAST
6849,CERTIFIED,Technical,Y,60549,2013, SOUTH
6850,CERTIFIED,Technical,Y,27144,2013, WEST
6851,CERTIFIED,Technical,Y,57075,2013, SOUTH
6852,CERTIFIED,Technical,Y,87422,2013, WEST
6853,CERTIFIED,Technical,Y,70970,2013, NORTH EAST
6854,CERTIFIED,Technical,Y,37107.2,2013, WEST
6855,CERTIFIED,Technical,Y,61547,2013, SOUTH
6856,CERTIFIED,Technical,Y,63877,2013, WEST
6857,CERTIFIED,Technical,Y,54454,2013, SOUTH
6858,CERTIFIED,Technical,Y,59654,2013, NORTH EAST
6859,CERTIFIED,Technical,Y,68286,2013, MID WEST
6860,CERTIFIED,Technical,Y,44907,2013, SOUTH
6861,CERTIFIED,Technical,N,63772.8,2013, SOUTH
6862,CERTIFIED,Technical,Y,73029,2013, WEST
6863,CERTIFIED,Technical,Y,57595,2013, WEST
6864,CERTIFIED,Technical,Y,47216,2013, MID WEST
6865,CERTIFIED,Technical,Y,40690,2013, WEST
6866,CERTIFIED,Technical,Y,67850,2013, SOUTH
6867,CERTIFIED,Technical,Y,53747,2013, SOUTH
6868,CERTIFIED,Technical,Y,68266,2013, SOUTH
6869,CERTIFIED,Technical,Y,79352,2013, NORTH EAST
6870,CERTIFIED,Technical,Y,60091,2013, NORTH EAST
6871,CERTIFIED,Technical,Y,37336,2013, NORTH EAST
6872,CERTIFIED,Technical,Y,64106,2013, WEST
6873,CERTIFIED,Technical,Y,48984,2013, WEST
6874,CERTIFIED,Technical,Y,64646,2013, NORTH EAST
6875,CERTIFIED,Technical,Y,113443,2013, WEST
6876,CERTIFIED,Technical,Y,76689.6,2013, WEST
6877,CERTIFIED,Technical,Y,76689.6,2013, WEST
6878,CERTIFIED,Technical,Y,117146,2013, WEST
6879,CERTIFIED,Technical,Y,69139,2013, SOUTH
6880,CERTIFIED,Technical,Y,69139,2013, SOUTH
6881,CERTIFIED,Technical,Y,92186,2013, WEST
6882,CERTIFIED,Technical,Y,99195,2013, WEST
6883,CERTIFIED,Technical,Y,63856,2013, SOUTH
6884,CERTIFIED,Technical,Y,71240,2013, SOUTH
6885,CERTIFIED,Technical,Y,76689.6,2013, WEST
6886,CERTIFIED,Technical,Y,77002,2013, WEST
6887,CERTIFIED,Technical,Y,42806,2013, SOUTH
6888,CERTIFIED,Technical,Y,92789,2013, WEST
6889,CERTIFIED,Technical,Y,75670,2013, WEST
6890,CERTIFIED,Technical,Y,60445,2013, NORTH EAST
6891,CERTIFIED,Technical,Y,86798.4,2013, WEST
6892,CERTIFIED,Technical,N,61484.8,2013, NORTH EAST
6893,CERTIFIED,Technical,Y,104458,2013, NORTH EAST
6894,CERTIFIED,Technical,Y,29530,2013, MID WEST
6895,CERTIFIED,Technical,Y,34778,2013, MID WEST
6896,CERTIFIED,Technical,Y,36213,2013, MID WEST
6897,CERTIFIED,Technical,Y,83782,2013, SOUTH
6898,CERTIFIED,Technical,Y,53872,2013, WEST
6899,CERTIFIED,Technical,Y,68099,2013, NORTH EAST
6900,CERTIFIED,Technical,Y,70366,2013, NORTH EAST
6901,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6902,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6903,CERTIFIED,Technical,Y,58178,2013, SOUTH
6904,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6905,CERTIFIED,Technical,Y,52125,2013, NORTH EAST
6906,CERTIFIED,Technical,Y,76419,2013, NORTH EAST
6907,CERTIFIED,Technical,Y,69222,2013, WEST
6908,CERTIFIED,Technical,Y,57574,2013, SOUTH
6909,CERTIFIED,Technical,Y,38064,2013, NORTH EAST
6910,CERTIFIED,Technical,Y,57262,2013, SOUTH
6911,CERTIFIED,Technical,Y,61298,2013, NORTH EAST
6912,CERTIFIED,Technical,Y,60570,2013, SOUTH
6913,CERTIFIED,Technical,Y,53747,2013, SOUTH
6914,CERTIFIED,Technical,Y,53248,2013, MID WEST
6915,CERTIFIED,Technical,Y,45074,2013, MID WEST
6916,CERTIFIED,Technical,Y,82202,2013, WEST
6917,CERTIFIED,Technical,Y,58718,2013, SOUTH
6918,CERTIFIED,Technical,Y,55307,2013, MID WEST
6919,CERTIFIED,Technical,Y,59259,2013, MID WEST
6920,CERTIFIED,Technical,Y,53248,2013, MID WEST
6921,CERTIFIED,Technical,Y,60570,2013, NORTH EAST
6922,CERTIFIED,Technical,Y,72405,2013, MID WEST
6923,CERTIFIED,Technical,Y,87402,2013, WEST
6924,CERTIFIED,Technical,Y,48069,2013, SOUTH
6925,CERTIFIED,Technical,Y,41059,2013, SOUTH
6926,CERTIFIED,Technical,Y,49192,2013, MID WEST
6927,CERTIFIED,Technical,Y,84802,2013, WEST
6928,CERTIFIED,Technical,Y,60798,2013, WEST
6929,CERTIFIED,Technical,Y,72051,2013, MID WEST
6930,CERTIFIED,Technical,Y,62733,2013, WEST
6931,CERTIFIED,Technical,Y,106766,2013, WEST
6932,CERTIFIED,Technical,N,55224,2013, WEST
6933,CERTIFIED,Technical,Y,59654,2013, NORTH EAST
6934,CERTIFIED,Technical,Y,72093,2013, NORTH EAST
6935,CERTIFIED,Technical,N,57408,2013, WEST
6936,CERTIFIED,Technical,N,47008,2013, NORTH EAST
6937,CERTIFIED,Technical,Y,60549,2013, SOUTH
6938,CERTIFIED,Technical,Y,52832,2013, SOUTH
6939,CERTIFIED,Technical,Y,63898,2013, SOUTH
6940,CERTIFIED,Technical,Y,53768,2013, SOUTH
6941,CERTIFIED,Technical,Y,56555,2013, SOUTH
6942,CERTIFIED,Non-Technical,Y,48714,2013,SOUTH
6943,CERTIFIED,Technical,Y,97157,2013, WEST
6944,CERTIFIED,Technical,Y,66768,2013, MID WEST
6945,CERTIFIED,Technical,Y,92789,2013, WEST
6946,CERTIFIED,Technical,Y,37900,2013, SOUTH
6947,CERTIFIED,Technical,Y,37336,2013, NORTH EAST
6948,CERTIFIED,Technical,Y,74298,2013, WEST
6949,CERTIFIED,Technical,Y,77168,2013, WEST
6950,CERTIFIED,Technical,Y,94245,2013, NORTH EAST
6951,CERTIFIED,Technical,Y,59550,2013, NORTH EAST
6952,CERTIFIED,Technical,Y,40685,2013, NORTH EAST
